Mod:Item:MetaData, Localized Name
armorplus:compressed_obsidian, Compressed Obsidian
armorplus:steel_block, Block of Steel
armorplus:electrical_block, Electrical Block
armorplus:lava_nether_brick, Lava Nether Brick
armorplus:lava_cactus, Lava Cactus
armorplus:lava_infuser, Lava Infuser
armorplus:lava_infuser_infusing, Lava Infuser Infusing
armorplus:lava_infused_obsidian, Lava Infused Obsidian
armorplus:block_lava_crystal, Block of Lava Crystal
armorplus:block_infused_lava_crystal, Block of Infused Lava Crystal
armorplus:block_compressed_lava_crystal, Compressed Lava Crystal Block
armorplus:block_compressed_infused_lava_crystal, Compressed Infused Lava Crystal Block
armorplus:white_stone_brick, White Stone Brick
armorplus:red_stone_brick, Red Stone Brick
armorplus:black_stone_brick, Black Stone Brick
armorplus:blue_stone_brick, Blue Stone Brick
armorplus:green_stone_brick, Green Stone Brick
armorplus:yellow_stone_brick, Yellow Stone Brick
armorplus:purple_stone_brick, Purple Stone Brick
armorplus:white_stone_brick_tower, White Stone Brick Tower
armorplus:red_stone_brick_tower, Red Stone Brick Tower
armorplus:black_stone_brick_tower, Black Stone Brick Tower
armorplus:blue_stone_brick_tower, Blue Stone Brick Tower
armorplus:green_stone_brick_tower, Green Stone Brick Tower
armorplus:yellow_stone_brick_tower, Yellow Stone Brick Tower
armorplus:purple_stone_brick_tower, Purple Stone Brick Tower
armorplus:white_stone_brick_corner, White Stone Brick Corner
armorplus:red_stone_brick_corner, Red Stone Brick Corner
armorplus:black_stone_brick_corner, Black Stone Brick Corner
armorplus:blue_stone_brick_corner, Blue Stone Brick Corner
armorplus:green_stone_brick_corner, Green Stone Brick Corner
armorplus:yellow_stone_brick_corner, Yellow Stone Brick Corner
armorplus:purple_stone_brick_corner, Purple Stone Brick Corner
armorplus:white_stone_brick_wall, White Stone Brick Wall
armorplus:red_stone_brick_wall, Red Stone Brick Wall
armorplus:black_stone_brick_wall, Black Stone Brick Wall
armorplus:blue_stone_brick_wall, Blue Stone Brick Wall
armorplus:green_stone_brick_wall, Green Stone Brick Wall
armorplus:yellow_stone_brick_wall, Yellow Stone Brick Wall
armorplus:purple_stone_brick_wall, Purple Stone Brick Wall
armorplus:trophy, Mob Trophy
armorplus:pig_trophy, Pig Trophy
armorplus:sheep_trophy, Sheep Trophy
armorplus:cow_trophy, Cow Trophy
armorplus:chicken_trophy, Chicken Trophy
armorplus:horse_trophy, Horse Trophy
armorplus:rabbit_trophy, Rabbit Trophy
armorplus:bat_trophy, Bat Trophy
armorplus:ocelot_trophy, Ocelot Trophy
armorplus:parrot_trophy, Parrot Trophy
armorplus:polar_bear_trophy, Polar Bear Trophy
armorplus:wolf_trophy, Wolf Trophy
armorplus:creeper_trophy, Creeper Trophy
armorplus:blaze_trophy, Blaze Trophy
armorplus:spider_trophy, Spider Trophy
armorplus:cave_spider_trophy, Cave Spider Trophy
armorplus:guardian_trophy, Guardian Trophy
armorplus:zombie_trophy, Zombie Trophy
armorplus:enderman_trophy, Enderman Trophy
armorplus:endermite_trophy, Endermite Trophy
armorplus:stray_trophy, Stray Trophy
armorplus:evoker_trophy, Evoker Trophy
armorplus:vex_trophy, Vex Trophy
armorplus:vindicator_trophy, Vindicator Trophy
armorplus:ghast_trophy, Ghast Trophy
armorplus:husk_trophy, Husk Trophy
armorplus:shulker_trophy, Shulkeer Trophy
armorplus:magma_cube_trophy, Magma Cube Trophy
armorplus:silverfish_trophy, Silverfish Trophy
armorplus:skeleton_trophy, Skeleton Trophy
armorplus:witch_trophy, Witch Trophy
armorplus:zombie_villager_trophy, Zombie Villager Trophy
armorplus:zombie_pigman_trophy, Zombie Pigman Trophy
armorplus:wither_skeleton_trophy, Wither Skeleton Trophy
armorplus:slime_trophy, Slime Trophy
armorplus:elder_guardian_trophy, Elder Guardian Trophy
armorplus:wither_boss_trophy, Wither Boss Trophy
armorplus:ender_dragon_trophy, Ender Dragon Trophy
armorplus:skeletal_king_trophy, Skeletal King Trophy
armorplus:guardian_overlord_trophy, Guardian Overlord Trophy
armorplus:demonic_dragon_trophy, Demonic Dragon Trophy
armorplus:the_lord_of_everything_trophy, The Lord Of Everything Trophy
armorplus:coal_sword_display, Display of Coal Sword
armorplus:lapis_sword_display, Display of Lapis Sword
armorplus:redstone_sword_display, Display of Redstone Sword
armorplus:emerald_sword_display, Display of Emerald Sword
armorplus:obsidian_sword_display, Display of Obsidian Sword
armorplus:infused_lava_sword_display, Display of Infused Lava Sword
armorplus:guardian_sword_display, Display of Guardian Sword
armorplus:super_star_sword_display, Display of Super Star Sword
armorplus:ender_dragon_sword_display, Display of Ender Dragon Sword
armorplus:empty_sword_display, Empty Sword Display
armorplus:map_device, Map Device
armorplus:ender_stone, Ender Stone
armorplus:ender_stone_bricks, Ender Stone Bricks
armorplus:ender_glowstone, Ender Glowstone
armorplus:ender_floor_1, Ender Floor I
armorplus:ender_floor_2, Ender Floor II
armorplus:ender_stone_trap, Ender Floor I (Trap)
armorplus:ender_pillar, Ender Pillar
armorplus:book, ArmorPlus Info Book
armorplus:book_lore, ArmorPlus Lore Book
armorplus:steel_ingot, Steel Ingot
armorplus:electrical_ingot, Electrical Ingot
armorplus:redstone_apple:0, Redstone Apple
armorplus:redstone_apple:1, Redstone Apple
armorplus:lava_crystal:0, Lava Crystal
armorplus:lava_crystal:1, Infused Lava Crystal
armorplus:the_gift_of_the_gods, The Gift Of The Gods
armorplus:dev_tool, Dev Tool
armorplus:the_ultimate_part:0, The Ultimate Helmet Right
armorplus:the_ultimate_part:1, The Ultimate Helmet Middle
armorplus:the_ultimate_part:2, The Ultimate Helmet Left
armorplus:the_ultimate_part:3, The Ultimate Chestplate Right
armorplus:the_ultimate_part:4, The Ultimate Chestplate Middle
armorplus:the_ultimate_part:5, The Ultimate Chestplate Left
armorplus:the_ultimate_part:6, The Ultimate Legging Right
armorplus:the_ultimate_part:7, The Ultimate Legging Middle
armorplus:the_ultimate_part:8, The Ultimate Legging Left
armorplus:the_ultimate_part:9, The Ultimate Boots Right
armorplus:the_ultimate_part:10, The Ultimate Boots Middle
armorplus:the_ultimate_part:11, The Ultimate Boots Left
armorplus:coal_arrow, Coal Arrow
armorplus:lapis_arrow, Lapis Arrow
armorplus:redstone_arrow, Redstone Arrow
armorplus:emerald_arrow, Emerald Arrow
armorplus:obsidian_arrow, Obsidian Arrow
armorplus:infused_lava_arrow, Infused Lava Arrow
armorplus:guardian_arrow, Guardian Arrow
armorplus:super_star_arrow, Super Star Arrow
armorplus:ender_dragon_arrow, Ender Dragon Arrow
armorplus:material:0, Chainmail
armorplus:material:1, Guardian Scale
armorplus:material:2, Wither Bone
armorplus:material:3, Ender Dragon Scale
armorplus:material:4, The Ultimate Material
armorplus:tower_spawn_item, item.armorplus.tower_spawn_item.name
armorplus:ender_dungeon_floor_1_spawn_item, item.armorplus.ender_dungeon_floor_1_spawn_item.name
armorplus:twitch, Twitch
armorplus:beam, Beam
armorplus:the_dragon_team, The Dragon Team
armorplus:modded_city, Modded City
armorplus:jon_bams:0, Jon Bams
armorplus:jon_bams:1, Jon Bams
armorplus:btm_moon, item.armorplus.btm_moon.name
armorplus:m1jordan, M1Jordan
armorplus:team_rapture, item.armorplus.team_rapture.name
armorplus:coal_helmet, Coal Helmet
armorplus:coal_chestplate, Coal Chestplate
armorplus:coal_leggings, Coal Leggings
armorplus:coal_boots, Coal Boots
armorplus:lapis_helmet, Lapis Helmet
armorplus:lapis_chestplate, Lapis Chestplate
armorplus:lapis_leggings, Lapis Leggings
armorplus:lapis_boots, Lapis Boots
armorplus:redstone_helmet, Redstone Helmet
armorplus:redstone_chestplate, Redstone Chestplate
armorplus:redstone_leggings, Redstone Leggings
armorplus:redstone_boots, Redstone Boots
armorplus:emerald_helmet, Emerald Helmet
armorplus:emerald_chestplate, Emerald Chestplate
armorplus:emerald_leggings, Emerald Leggings
armorplus:emerald_boots, Emerald Boots
armorplus:obsidian_helmet, Obsidian Helmet
armorplus:obsidian_chestplate, Obsidian Chestplate
armorplus:obsidian_leggings, Obsidian Leggings
armorplus:obsidian_boots, Obsidian Boots
armorplus:infused_lava_helmet, Infused Lava Helmet
armorplus:infused_lava_chestplate, Infused Lava Chestplate
armorplus:infused_lava_leggings, Infused Lava Leggings
armorplus:infused_lava_boots, Infused Lava Boots
armorplus:chicken_helmet, Chicken Helmet
armorplus:chicken_chestplate, Chicken Chestplate
armorplus:chicken_leggings, Chicken Leggings
armorplus:chicken_boots, Chicken Boots
armorplus:slime_helmet, Slime Helmet
armorplus:slime_chestplate, Slime Chestplate
armorplus:slime_leggings, Slime Leggings
armorplus:slime_boots, Slime Boots
armorplus:guardian_helmet, Guardian Helmet
armorplus:guardian_chestplate, Guardian Chestplate
armorplus:guardian_leggings, Guardian Leggings
armorplus:guardian_boots, Guardian Boots
armorplus:super_star_helmet, Super Star Helmet
armorplus:super_star_chestplate, Super Star Chestplate
armorplus:super_star_leggings, Super Star Leggings
armorplus:super_star_boots, Super Star Boots
armorplus:ender_dragon_helmet, Ender Dragon Helmet
armorplus:ender_dragon_chestplate, Ender Dragon Chestplate
armorplus:ender_dragon_leggings, Ender Dragon Leggings
armorplus:ender_dragon_boots, Ender Dragon Boots
armorplus:the_ultimate_helmet, The Ultimate Helmet
armorplus:the_ultimate_chestplate, The Ultimate Chestplate
armorplus:the_ultimate_leggings, The Ultimate Leggings
armorplus:the_ultimate_boots, The Ultimate Boots
armorplus:ardite_helmet, Ardite Helmet
armorplus:ardite_chestplate, Ardite Chestplate
armorplus:ardite_leggings, Ardite Leggings
armorplus:ardite_boots, Ardite Boots
armorplus:cobalt_helmet, Cobalt Helmet
armorplus:cobalt_chestplate, Cobalt Chestplate
armorplus:cobalt_leggings, Cobalt Leggings
armorplus:cobalt_boots, Cobalt Boots
armorplus:manyullyn_helmet, Manyullyn Helmet
armorplus:manyullyn_chestplate, Manyullyn Chestplate
armorplus:manyullyn_leggings, Manyullyn Leggings
armorplus:manyullyn_boots, Manyullyn Boots
armorplus:pig_iron_helmet, Pig Iron Helmet
armorplus:pig_iron_chestplate, Pig Iron Chestplate
armorplus:pig_iron_leggings, Pig Iron Leggings
armorplus:pig_iron_boots, Pig Iron Boots
armorplus:knight_slime_helmet, Knight Slime Helmet
armorplus:knight_slime_chestplate, Knight Slime Chestplate
armorplus:knight_slime_leggings, Knight Slime Leggings
armorplus:knight_slime_boots, Knight Slime Boots
armorplus:coal_horse_armor, Coal Horse Armor
armorplus:lapis_horse_armor, Lapis Horse Armor
armorplus:redstone_horse_armor, Redstone Horse Armor
armorplus:emerald_horse_armor, Emerald Horse Armor
armorplus:obsidian_horse_armor, Obsidian Horse Armor
armorplus:infused_lava_horse_armor, Infused Lava Horse Armor
armorplus:guardian_horse_armor, Guardian Horse Armor
armorplus:super_star_horse_armor, Super Star Horse Armor
armorplus:ender_dragon_horse_armor, Ender Dragon Horse Armor
armorplus:coal_sword, Coal Sword
armorplus:lapis_sword, Lapis Sword
armorplus:redstone_sword, Redstone Sword
armorplus:emerald_sword, Emerald Sword
armorplus:obsidian_sword, Obsidian Sword
armorplus:infused_lava_sword, Infused Lava Sword
armorplus:guardian_sword, Guardian Sword
armorplus:super_star_sword, Super Star Sword
armorplus:ender_dragon_sword, Ender Dragon Sword
armorplus:coal_battle_axe:0, Coal Battle Axe
armorplus:lapis_battle_axe:0, Lapis Battle Axe
armorplus:redstone_battle_axe:0, Redstone Battle Axe
armorplus:emerald_battle_axe:0, Emerald Battle Axe
armorplus:obsidian_battle_axe:0, Obsidian Battle Axe
armorplus:infused_lava_battle_axe:0, Infused Lava Battle Axe
armorplus:guardian_battle_axe:0, Guardian Battle Axe
armorplus:super_star_battle_axe:0, Super Star Battle Axe
armorplus:ender_dragon_battle_axe:0, Ender Dragon Battle Axe
armorplus:coal_bow, Coal Bow
armorplus:lapis_bow, Lapis Bow
armorplus:redstone_bow, Redstone Bow
armorplus:emerald_bow, Emerald Bow
armorplus:obsidian_bow, Obsidian Bow
armorplus:infused_lava_bow, Infused Lava Bow
armorplus:guardian_bow, Guardian Bow
armorplus:super_star_bow, Super Star Bow
armorplus:ender_dragon_bow, Ender Dragon Bow
armorplus:chainmail_helmet, Enhanced Chainmail Helmet
armorplus:chainmail_chestplate, Enhanced Chainmail Chestplate
armorplus:chainmail_leggings, Enhanced Chainmail Leggings
armorplus:chainmail_boots, Enhanced Chainmail Boots
armorplus:iron_helmet, Enhanced Iron Helmet
armorplus:iron_chestplate, Enhanced Iron Chestplate
armorplus:iron_leggings, Enhanced Iron Leggings
armorplus:iron_boots, Enhanced Iron Boots
armorplus:gold_helmet, Enhanced Golden Helmet
armorplus:gold_chestplate, Enhanced Golden Chestplate
armorplus:gold_leggings, Enhanced Golden Leggings
armorplus:gold_boots, Enhanced Golden Boots
armorplus:diamond_helmet, Enhanced Diamond Helmet
armorplus:diamond_chestplate, Enhanced Diamond Chestplate
armorplus:diamond_leggings, Enhanced Diamond Leggings
armorplus:diamond_boots, Enhanced Diamond Boots
armorplus:coal_pickaxe, Coal Pickaxe
armorplus:lapis_pickaxe, Lapis Pickaxe
armorplus:redstone_pickaxe, Redstone Pickaxe
armorplus:emerald_pickaxe, Emerald Pickaxe
armorplus:obsidian_pickaxe, Obsidian Pickaxe
armorplus:infused_lava_pickaxe, Infused Lava Pickaxe
armorplus:guardian_pickaxe, Guardian Pickaxe
armorplus:super_star_pickaxe, Super Star Pickaxe
armorplus:ender_dragon_pickaxe, Ender Dragon Pickaxe
armorplus:dusk, Fragment of Dusk
armorplus:noon, Fragment of Noon
armorplus:midnight, Fragment of Midnight
armorplus:dawn, Fragment of Dawn
armorplus:map, Map
armorplus:map_of_overworld, Map of Overworld
armorplus:map_of_the_nether, Map of The Nether
armorplus:map_of_the_end, Map of The End
armorplus:map_of_sacrifice, Map of Sacrifice
armorplus:map_of_the_realm, Map of The Realm
armorplus:map_of_arena, Map [Arena]
armorplus:map_of_the_shaper, Map of The Shaper
armorplus:map_of_the_elder, Map of The Elder
armorplus:dungeon_placer_1, item.armorplus.dungeon_placer_1.name
armorplus:dungeon_placer_2, item.armorplus.dungeon_placer_2.name
armorplus:dungeon_placer_3, item.armorplus.dungeon_placer_3.name
akashictome:tome, item.tome.name
bno:ore_netheremerald, Nether Emerald Ore
bno:ore_netherdiamond, Nether Diamond Ore
bno:ore_netherredstone, Nether Redstone Ore
bno:ore_netherlapis, Nether Lapis Ore
bno:ore_nethercoal, Nether Coal Ore
bno:ore_nethergold, Nether Gold Ore
bno:ore_netheriron, Nether Iron Ore
bno:ore_nethercopper, Nether Copper Ore
bno:ore_nethertin, Nether Tin Ore
bno:block_copper, Copper Block
bno:block_tin, Tin Block
bno:ingot_copper, Copper Ingot
bno:ingot_tin, Tin Ingot
bno:nugget_copper, Copper Nugget
bno:nugget_tin, Tin Nugget
bibliocraft:bookcase:0, Oak Bookcase
bibliocraft:bookcase:1, Spruce Bookcase
bibliocraft:bookcase:2, Birch Bookcase
bibliocraft:bookcase:3, Jungle Bookcase
bibliocraft:bookcase:4, Acacia Bookcase
bibliocraft:bookcase:5, Dark Oak Bookcase
bibliocraft:bookcase:6, Framed Bookcase
bibliocraft:bookcasecreative:0, Oak Creative Bookcase
bibliocraft:bookcasecreative:1, Spruce Creative Bookcase
bibliocraft:bookcasecreative:2, Birch Creative Bookcase
bibliocraft:bookcasecreative:3, Jungle Creative Bookcase
bibliocraft:bookcasecreative:4, Acacia Creative Bookcase
bibliocraft:bookcasecreative:5, Dark Oak Creative Bookcase
bibliocraft:bookcasecreative:6, Framed Creative Bookcase
bibliocraft:shelf:0, Oak Shelf
bibliocraft:shelf:1, Spruce Shelf
bibliocraft:shelf:2, Birch Shelf
bibliocraft:shelf:3, Jungle Shelf
bibliocraft:shelf:4, Acacia Shelf
bibliocraft:shelf:5, Dark Oak Shelf
bibliocraft:shelf:6, Framed Shelf
bibliocraft:markerpole, tile.BiblioCraft:MarkerPole.name
bibliocraft:clipboard, tile.BiblioCraft:Clipboard.name
bibliocraft:lanterngold:0, Fancy Lantern
bibliocraft:lanterngold:1, Fancy Lantern
bibliocraft:lanterngold:2, Fancy Lantern
bibliocraft:lanterngold:3, Fancy Lantern
bibliocraft:lanterngold:4, Fancy Lantern
bibliocraft:lanterngold:5, Fancy Lantern
bibliocraft:lanterngold:6, Fancy Lantern
bibliocraft:lanterngold:7, Fancy Lantern
bibliocraft:lanterngold:8, Fancy Lantern
bibliocraft:lanterngold:9, Fancy Lantern
bibliocraft:lanterngold:10, Fancy Lantern
bibliocraft:lanterngold:11, Fancy Lantern
bibliocraft:lanterngold:12, Fancy Lantern
bibliocraft:lanterngold:13, Fancy Lantern
bibliocraft:lanterngold:14, Fancy Lantern
bibliocraft:lanterngold:15, Fancy Lantern
bibliocraft:lanterniron:0, Fancy Lantern
bibliocraft:lanterniron:1, Fancy Lantern
bibliocraft:lanterniron:2, Fancy Lantern
bibliocraft:lanterniron:3, Fancy Lantern
bibliocraft:lanterniron:4, Fancy Lantern
bibliocraft:lanterniron:5, Fancy Lantern
bibliocraft:lanterniron:6, Fancy Lantern
bibliocraft:lanterniron:7, Fancy Lantern
bibliocraft:lanterniron:8, Fancy Lantern
bibliocraft:lanterniron:9, Fancy Lantern
bibliocraft:lanterniron:10, Fancy Lantern
bibliocraft:lanterniron:11, Fancy Lantern
bibliocraft:lanterniron:12, Fancy Lantern
bibliocraft:lanterniron:13, Fancy Lantern
bibliocraft:lanterniron:14, Fancy Lantern
bibliocraft:lanterniron:15, Fancy Lantern
bibliocraft:lampgold:0, Fancy Lamp
bibliocraft:lampgold:1, Fancy Lamp
bibliocraft:lampgold:2, Fancy Lamp
bibliocraft:lampgold:3, Fancy Lamp
bibliocraft:lampgold:4, Fancy Lamp
bibliocraft:lampgold:5, Fancy Lamp
bibliocraft:lampgold:6, Fancy Lamp
bibliocraft:lampgold:7, Fancy Lamp
bibliocraft:lampgold:8, Fancy Lamp
bibliocraft:lampgold:9, Fancy Lamp
bibliocraft:lampgold:10, Fancy Lamp
bibliocraft:lampgold:11, Fancy Lamp
bibliocraft:lampgold:12, Fancy Lamp
bibliocraft:lampgold:13, Fancy Lamp
bibliocraft:lampgold:14, Fancy Lamp
bibliocraft:lampgold:15, Fancy Lamp
bibliocraft:lampiron:0, Fancy Lamp
bibliocraft:lampiron:1, Fancy Lamp
bibliocraft:lampiron:2, Fancy Lamp
bibliocraft:lampiron:3, Fancy Lamp
bibliocraft:lampiron:4, Fancy Lamp
bibliocraft:lampiron:5, Fancy Lamp
bibliocraft:lampiron:6, Fancy Lamp
bibliocraft:lampiron:7, Fancy Lamp
bibliocraft:lampiron:8, Fancy Lamp
bibliocraft:lampiron:9, Fancy Lamp
bibliocraft:lampiron:10, Fancy Lamp
bibliocraft:lampiron:11, Fancy Lamp
bibliocraft:lampiron:12, Fancy Lamp
bibliocraft:lampiron:13, Fancy Lamp
bibliocraft:lampiron:14, Fancy Lamp
bibliocraft:lampiron:15, Fancy Lamp
bibliocraft:furniturepaneler:0, Oak Furniture Paneler
bibliocraft:furniturepaneler:1, Spruce Furniture Paneler
bibliocraft:furniturepaneler:2, Birch Furniture Paneler
bibliocraft:furniturepaneler:3, Jungle Furniture Paneler
